gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000129824,RPS4Y1,E02,0.1525431350870628,2.0151974117365055,0.7869791666666667,0.1938337652992459,0.0947380882258233,1.335325670056788e-73,5.245907014358295e-68
ENSG00000100316,RPL3,E02,0.13360443125966126,9.916282819619097,0.9916666666666667,0.13472715757276765,0.03629882617954052,3.08210195828122e-29,1.210822246922527e-23
ENSG00000122406,RPL5,E03,0.19262480876772908,12.37482386449008,0.9973165324932913,0.1931431020061074,0.19059142954613695,1.1090098193451028e-288,4.356811615886397e-283
ENSG00000071082,RPL31,E03,0.19415362782909598,15.785899877386722,0.9997083187492708,0.19421027532510726,0.3556672711035462,0,0
ENSG00000114942,EEF1B2,E03,0.21952692808145025,7.527319978170106,0.9875160424687901,0.22230213853805647,0.1952773774151844,8.4842787868927e-296,3.333099827103518e-290
ENSG00000206560,ANKRD28,E03,0.37122519570109497,3.6024041797402417,0.9378135573445339,0.3958411485884654,0.36577718038162543,0,0
ENSG00000163751,CPA3,E03,0.22881784096544938,0.5640691813145117,0.42007933730019836,0.5447014900471786,0.11027787223192557,3.163583591301329e-167,1.242832795344275e-161
ENSG00000171476,HOPX,E03,0.3262673030020622,1.6678237615989828,0.7649632481624081,0.42651369694664454,0.24614605841266604,0,0
ENSG00000163453,IGFBP7,E03,0.332910594190909,1.7244408113874963,0.7853809357134524,0.4238842312724179,0.22940444225092682,0,0
ENSG00000169567,HINT1,E03,0.26177281299408167,6.31853169243917,0.9900245012250612,0.2644104390044516,0.33049724275430375,0,0
ENSG00000181163,NPM1,E03,0.22958147575912397,4.689304346991064,0.9711235561778089,0.2364081010069624,0.21739195038631656,0,0
ENSG00000005108,THSD7A,E03,0.20881025910237344,0.30687733602347805,0.27919729319799325,0.7478949982308578,0.07851268519641687,1.9236291346474478e-119,7.557092473210577e-114
ENSG00000105810,CDK6,E03,0.23918139825037443,1.0583217086299876,0.6442655466106638,0.37124660709959423,0.1558332458131126,5.32124048653e-236,2.0904812525762295e-230
ENSG00000002586,CD99,E03,0.26431946105126536,3.3418888977368413,0.9008283747520709,0.2934182231149327,0.20594014563671756,5.28420269583e-312,2.0759307342738496e-306
ENSG00000137154,RPS6,E03,0.19599589207828683,31.115627026279405,1,0.19599589207828683,0.4410393062854393,0,0
ENSG00000107281,NPDC1,E03,0.24674748249683331,0.620194115376924,0.494516392486291,0.4989672460729877,0.13064923290681965,6.0683243076456986e-198,2.3839776142044585e-192
ENSG00000070081,NUCB2,E03,0.30654872387488347,1.6776651461976955,0.7866643332166608,0.38968173709034126,0.23462038549834988,0,0
ENSG00000149273,RPS3,E03,0.19941260321177146,21.780887535896984,0.999649982499125,0.1994824255518316,0.3806829867938609,0,0
ENSG00000110848,CD69,E03,0.2363731575139975,1.7022082885598167,0.6601913429004783,0.358037347892988,0.12711408739760222,1.3116361998380866e-192,5.152841509235914e-187
ENSG00000008394,MGST1,E03,0.26432719960864176,2.412259696201941,0.856551160891378,0.30859475963299987,0.19751200116368184,3.418308670908313e-299,1.342903071218356e-293
ENSG00000257698,RP11-620J15.3,E03,0.3747849774646738,1.6658117332152378,0.7899894994749738,0.474417669745934,0.2885775146715379,0,0
ENSG00000174099,MSRB3,E03,0.19821884865765838,0.4834360254126059,0.4237545210593863,0.467768103481495,0.09610444648430767,6.879060461144216e-146,2.7024801765232723e-140
ENSG00000187109,NAP1L1,E03,0.19782251821685976,5.812097445574479,0.9897911562244779,0.19986288720890022,0.20724743369546567,5.4313704884e-314,2.1337464845928343e-308
ENSG00000177410,ZFAS1,E03,0.19113388928635366,4.4804301778006606,0.9697234861743087,0.19710143356474008,0.13566265987231296,1.6383431512278698e-205,6.43632937018776e-200
ENSG00000185198,PRSS57,E03,0.27348227358602056,0.99581307591135515,0.6399486640998716,0.42735033124991473,0.1726100364460958,2.0951411473748324e-261,8.230887705930872e-256
ENSG00000095932,C19orf77,E03,0.1903134790792588,0.4950539455966095,0.4068953447672384,0.46772095460597196,0.09414397537767913,6.120443770318289e-143,2.4044530578321615e-137
ENSG00000100316,RPL3,E03,0.1923762045331743,15.841544783111283,0.9992416287481041,0.19252220784095242,0.2882789103337396,0,0
ENSG00000173372,C1QA,E04,0.32683309157649454,6.214224959397407,0.6750810332973185,0.4841390521373914,0.17350418577085688,6.644870262945842e-231,2.6104771520198516e-225
ENSG00000159189,C1QC,E04,0.23802221396177853,1.2471483060792177,0.39141538159316375,0.6081064392333418,0.11108442987709063,3.68576863996279e-148,1.4479763248212219e-142
ENSG00000173369,C1QB,E04,0.210990418635246,3.3364139896902385,0.42461447794912094,0.4968987860572379,0.09800663422798113,7.073395061598804e-131,2.77882569031946e-125
ENSG00000117289,TXNIP,E04,0.16919650372936854,5.967267800301165,0.9332089185738139,0.18130613666652995,0.06709692916264975,4.312581098053278e-90,1.6942233598568185e-84
ENSG00000158869,FCER1G,E04,0.15797241976236362,8.777820434754542,0.9865435615361948,0.1601271610514361,0.12753197481247985,6.382281520943388e-170,2.5073175891917355e-164
ENSG00000143878,RHOB,E04,0.14215783918365824,1.357577212533137,0.5887437383361163,0.241459619741212,0.06810786733408807,2.0048160662341268e-91,7.876040205164741e-86
ENSG00000163660,CCNL1,E04,0.135373037833142,2.3112176080379747,0.8287987427561143,0.16333644206911813,0.040446035110114374,5.5853349576466565e-55,2.194232350121235e-49
ENSG00000120129,DUSP1,E04,0.13830302948106132,5.152419788313931,0.9748551222866123,0.14187034187875924,0.04839914693113043,1.8692895653561888e-65,7.343616214875709e-60
ENSG00000204482,LST1,E04,0.1373628863784692,7.350340128225853,0.9771142323936745,0.1405801715137912,0.055727559596860814,4.146368240224611e-75,1.6289256413816797e-69
ENSG00000118503,TNFAIP3,E04,0.14910115067279545,1.262737429254659,0.543266869659169,0.27445286837818306,0.07381019619685286,6.075357645127642e-99,2.386740703034265e-93
ENSG00000130066,SAT1,E04,0.17429073383956567,11.436143180296323,0.9854631175719477,0.17686175233934198,0.10591498275471693,2.5137978470376896e-141,9.875605669958386e-136
ENSG00000067082,KLF6,E04,0.14219690339760113,3.6977969149850765,0.9135644828602298,0.15565064761756553,0.04173045296618668,1.1358323734619047e-56,4.4621856290875005e-51
ENSG00000122862,SRGN,E04,0.15079984105677915,6.453335777054562,0.9700422355367843,0.1554569847913192,0.051184965497609,3.999959166273475e-69,1.5714079582255324e-63
ENSG00000197746,PSAP,E04,0.13890679269932857,5.5084809027999375,0.9704351242510559,0.14313866968338707,0.05725914802427488,3.978688211351708e-77,1.5630515359587865e-71
ENSG00000167996,FTH1,E04,0.1523076750444278,36.769692771029796,0.9998035556428642,0.1523376009065055,0.0882011319400182,6.268416570400293e-118,2.4625850601811774e-112
ENSG00000245532,NEAT1,E04,0.15107272342799763,10.050371519327873,0.9857577841076515,0.15325542020929095,0.04203149976781303,4.5582716184282557e-57,1.790744354929251e-51
ENSG00000177575,CD163,E04,0.15029362212882677,1.7238775465376248,0.5152735487673117,0.29167734786381727,0.06418540938414884,2.9677252872284217e-86,1.1658886854394088e-80
ENSG00000119655,NPC2,E04,0.1401516117973602,3.549683643664463,0.9310480306453197,0.1505310222290246,0.04759445870026277,2.14589680183643e-64,8.430284339822524e-59
ENSG00000125148,MT2A,E04,0.19010485773838212,6.823123741590038,0.7907867596503291,0.24039964683076243,0.07053045633677539,1.282933487515056e-94,5.040081181712149e-89
ENSG00000101439,CST3,E04,0.14625500807830735,13.950161154996376,0.9974462233572341,0.14662946698623802,0.11603757161262995,1.0377327635934347e-154,4.076795425742624e-149
ENSG00000197766,CFD,E04,0.1740431862336494,4.674285230629727,0.9287889205382576,0.1873872334015212,0.12311852201071154,4.437922378154429e-164,1.7434644337922364e-158
ENSG00000160255,ITGB2,E04,0.1383456761026967,2.021001027398097,0.8202534132207052,0.16866211572285417,0.061899106493120734,3.0591870370163497e-83,1.2018199826140952e-77
ENSG00000198804,MT-CO1,E04,0.1505342548888423,46.67272205783558,1,0.1505342548888423,0.1513643629033673,1.6621893366507086e-201,6.530010540392508e-196
ENSG00000198886,MT-ND4,E04,0.1370532254046134,21.646494226422625,1,0.1370532254046134,0.05144597283238118,1.8122982472027735e-69,7.119722402030928e-64
ENSG00000198786,MT-ND5,E04,0.14230683678672423,6.5987054853172875,0.9858560062862194,0.14434850107857322,0.03251765667393362,1.5513880367040376e-44,6.094720985474014e-39
ENSG00000187608,ISG15,E05,0.14569983553207155,2.3858189193540653,0.7233587059942912,0.2014212787164843,0.08354270619519784,2.2800976042526665e-86,8.957500244162856e-81
ENSG00000126709,IFI6,E05,0.18608273269798487,2.651522820832994,0.8384871550903901,0.2219267541169726,0.17820819580047115,1.3492570237858508e-182,5.300637173364142e-177
ENSG00000137959,IFI44L,E05,0.1408247302921679,0.8719812119227377,0.513558515699334,0.27421360173611575,0.09088787506689981,8.107753585940489e-94,3.185179642758237e-88
ENSG00000197747,S100A10,E05,0.14201324194986154,5.657093683219248,0.9602759276879163,0.14788795371741836,0.0970310228706474,4.753594180838586e-100,1.8674779955075237e-94
ENSG00000163191,S100A11,E05,0.14211773441882797,5.9390850560114945,0.9643196955280685,0.14737616070467507,0.08008672254188623,7.278662227465839e-83,2.8594661280333198e-77
ENSG00000163220,S100A9,E05,0.1984147207474559,76.61626490616345,0.9888201712654615,0.2006580433058226,0.18793096168962398,1.6439775590295713e-192,6.458464479301213e-187
ENSG00000163221,S100A12,E05,0.1720071545803529,4.414365569963932,0.8006660323501428,0.21483008848954355,0.13496372407116475,1.4220242809050932e-138,5.586507708992513e-133
ENSG00000143546,S100A8,E05,0.20259624446717725,51.56198556447656,0.9778782112274025,0.20717942392119026,0.17932660126800837,9.771989319916648e-184,3.838984636265175e-178
ENSG00000197956,S100A6,E05,0.15869527394801664,19.71805329971444,0.9952426260704091,0.15945385556344693,0.12791591301837912,2.0734708175725138e-131,8.145754515082675e-126
ENSG00000034510,TMSB10,E05,0.1408961493670095,32.212859735332806,0.9995242626070409,0.14096321083743646,0.11628993250415035,1.3419278804417918e-119,5.2718441939884055e-114
ENSG00000233276,GPX1,E05,0.1455179700646316,6.1760313604788655,0.9802568981921979,0.1484488100343876,0.08326445230608198,4.366148355220928e-86,1.715267578238673e-80
ENSG00000121552,CSTA,E05,0.14176713653664066,2.847184725847207,0.8779733587059942,0.16147088648063868,0.0929697058240664,6.268971613099247e-96,2.462803112035718e-90
ENSG00000206503,HLA-A,E05,0.1513151499280628,6.706505534818815,0.9885823025689819,0.1530627743738152,0.097752960339342,8.801163130460576e-101,3.45758974278022e-95
ENSG00000234745,HLA-B,E05,0.14100999365240474,10.498849252530952,0.9985727878211227,0.14121153247134577,0.09279776403990896,9.367266602736133e-96,3.6799868884845064e-90
ENSG00000158517,NCF1,E05,0.13714612661641565,1.7012896975774765,0.7050428163653664,0.19452169915499706,0.07713000832962139,7.237264821582251e-80,2.843202908747517e-74
ENSG00000142089,IFITM3,E05,0.18705815167420944,4.8389022131149115,0.9224548049476688,0.2027829988752905,0.17384046573711967,3.8178326594723206e-178,1.499858467269658e-172
ENSG00000245532,NEAT1,E05,0.13593005705267838,8.7433702066145,0.9866793529971456,0.13776517836293634,0.03846661669721064,1.105021628766204e-40,4.3411437699057587e-35
ENSG00000111640,GAPDH,E05,0.1430168760779208,7.973498591514816,0.9892959086584205,0.1445643056099012,0.058754314703946035,3.042640488825833e-61,1.1953195718781614e-55
ENSG00000257764,RP11-1143G9.4,E05,0.14967444495768423,3.6676666368252113,0.8672692673644149,0.17258128540924422,0.11833853300112736,1.1144865745439284e-121,4.378327377290295e-116
ENSG00000125148,MT2A,E05,0.25990936237627005,8.242891752769115,0.9372026641294006,0.277324608992345,0.2597781794251354,5.723022916268e-266,2.2483238907933816e-260
ENSG00000011600,TYROBP,E05,0.14677023114142607,11.783950137717738,0.9907231208372979,0.14814455023254625,0.11322004998462737,1.758781932818168e-116,6.909480349992142e-111
ENSG00000087086,FTL,E05,0.13727992843723605,52.88913873089165,0.9995242626070409,0.1373452687173109,0.09976436749559804,8.009781480762875e-103,3.14669071340658e-97
ENSG00000105048,TNNT1,E05,0.22897465842545697,0.7929971575631555,0.48834443387250237,0.4688794271897814,0.15673144633321048,1.018713966685448e-160,4.002078940961784e-155
ENSG00000100097,LGALS1,E05,0.15078406397322894,9.806717699058199,0.9878686964795433,0.15263573439524547,0.10185680208490609,6.029383239022075e-105,2.3686793817492565e-99
ENSG00000025708,TYMP,E05,0.1602076159982261,3.219591118255331,0.8694100856327307,0.18427163273776814,0.09612359740185329,3.95973207202534e-99,1.5556045028875868e-93
ENSG00000197747,S100A10,E06,0.1727026430961657,7.520406370186614,0.940243557065987,0.18367862432908466,0.08926956125612615,5.766395471580844e-87,2.2653630593833643e-81
ENSG00000163191,S100A11,E06,0.12282828081779182,5.382770116336527,0.8986122911356557,0.13668662450917834,0.01907703204268868,7.03238340345201e-20,2.762714014346543e-14
ENSG00000197956,S100A6,E06,0.1328468006558255,15.869897241335087,0.9835740583404134,0.13506537665295704,0.03153083776424654,8.289758162763494e-32,3.256681232790615e-26
ENSG00000196154,S100A4,E06,0.13193274946155376,18.19508328207667,0.9900877938261116,0.13325358648419516,0.03258819170602869,8.079225152886702e-33,3.1739720766624585e-27
ENSG00000177954,RPS27,E06,0.12172843973449811,23.425767815879706,0.9997167941093175,0.12176292371176001,0.012549782572121183,1.3410682110323633e-13,5.268466931133301e-8
ENSG00000034510,TMSB10,E06,0.1217287834924657,26.691448451512958,0.9977343528745398,0.12200520423272676,0.01411048111434323,4.193003516244665e-15,1.6472465893778142e-9
ENSG00000206503,HLA-A,E06,0.12121432835372416,5.309927688024787,0.9470404984423676,0.12799276118929426,0.01020473609962562,2.4810692869637943e-11,9.747029557994483e-6
ENSG00000204525,HLA-C,E06,0.12166179587360995,4.880052631196168,0.9388275276125744,0.12958908031062344,0.009813374506508689,5.941491090546024e-11,2.3341504238675488e-5
ENSG00000204482,LST1,E06,0.1227940804554719,7.008277781832906,0.9059756442934013,0.13553794876157277,0.008397438176823091,1.408677207223985e-9,5.534072929211859e-4
ENSG00000198034,RPS4X,E06,0.1265117514128567,12.13025800526205,0.994052676295667,0.1272686593272926,0.012286171425008461,2.4094496172229146e-13,9.465667388237253e-8
ENSG00000161016,RPL8,E06,0.12192901580249221,8.130351339607511,0.9912206173888417,0.12300895851388571,0.011104947787584146,3.336726077448037e-12,1.3108528598819258e-6
ENSG00000026025,VIM,E06,0.12925094415860552,7.204009963671071,0.940243557065987,0.13746538669398678,0.0068231035926041616,4.832336277482788e-8,0.01898412300626778
ENSG00000167996,FTH1,E06,0.13566367445444702,31.624155177069696,0.9994335882186349,0.1357405595065606,0.019165770293646994,5.77989078448878e-20,2.2706647740311243e-14
ENSG00000245532,NEAT1,E06,0.12936742216143238,8.381596548921209,0.9699801755876523,0.13337120223416576,0.014298799915766621,2.7612561185602304e-15,1.084776033713098e-9
ENSG00000197728,RPS26,E06,0.12198981679846178,3.326151021631148,0.8937977909940527,0.1364848045359216,0.021201868920072583,6.432958488329662e-22,2.5272263398912377e-16
ENSG00000105193,RPS16,E06,0.12438412947831251,11.781170433515955,0.9957519116397621,0.12491477849485821,0.014222242500564112,3.2723132195787044e-15,1.2855478821908115e-9
ENSG00000142227,EMP3,E06,0.12692353068647116,3.8015925525287315,0.903143585386576,0.1405352733941454,0.018456250788141663,2.7741254039709503e-19,1.0898318097024117e-13
ENSG00000198888,MT-ND1,E06,0.12159897139940493,12.208977257670114,0.9934862645143019,0.1223962280533919,0.0034607824624110647,1.01710891609278e-4,1
ENSG00000198804,MT-CO1,E06,0.12380333693837295,36.18337039594275,0.9997167941093175,0.12383840870521101,0.01659779883513372,1.6935001746124155e-17,6.653017045975351e-12
ENSG00000198712,MT-CO2,E06,0.1270795266941768,28.89825736584106,0.9988671764372699,0.12722364864109392,0.01856676920599172,2.1727029258689187e-19,8.535593806451599e-14
ENSG00000198899,MT-ATP6,E06,0.15220939059328503,20.266312292616192,0.9994335882186349,0.15229565264519396,0.11115798174020505,6.818796898253625e-108,2.678805274260326e-102
ENSG00000198938,MT-CO3,E06,0.12696846661401368,28.442264543524047,0.9991503823279524,0.12707643299718885,0.022957438437687158,1.3347724756627523e-23,5.243733756989662e-18
ENSG00000198840,MT-ND3,E06,0.13130707792136728,14.215326010328143,0.9937694704049844,0.13213031978921286,0.013371533284608224,2.1614084018103994e-14,8.491222591016262e-9
ENSG00000198886,MT-ND4,E06,0.1320907468213985,20.645913795873966,0.9994335882186349,0.13216560697828228,0.03521131163019185,2.5087074325578524e-35,9.855607671249477e-30
ENSG00000198727,MT-CYB,E06,0.12932023858793087,11.683373134638709,0.9920702350608893,0.13035391448871936,0.013055100234438947,4.364125158955307e-14,1.714472753446546e-8
ENSG00000117632,STMN1,E07,0.19219523478935746,0.8520748151118236,0.532258064516129,0.36109407748303524,0.1812135702366533,2.6807788369357193e-107,1.0531600507632189e-101
ENSG00000126709,IFI6,E07,0.17984310920418964,2.652063289503861,0.8102466793168881,0.22196093337378908,0.1477016218673809,9.380211019934592e-88,3.685072180447424e-82
ENSG00000179639,FCER1A,E07,0.18450278506202858,2.216245724612137,0.3757115749525617,0.4910755945842882,0.12412159266788415,5.183522335441023e-74,2.0363778506120187e-68
ENSG00000224259,LINC01133,E07,0.18189391715360992,0.1919247396035002,0.21157495256166983,0.859713850582533,0.10783865256816504,1.5889770105745984e-64,6.242391524662944e-59
ENSG00000119865,CNRIP1,E07,0.203621875845217,0.3045620442372642,0.27229601518026564,0.7477960179123997,0.13978488280637236,3.862061212345686e-83,1.5172339196372767e-77
ENSG00000138449,SLC40A1,E07,0.17816631029883026,0.6399276818325007,0.3956356736242884,0.45032923514380596,0.14071041117654912,1.1152631587681563e-83,4.381378235010229e-78
ENSG00000124766,SOX4,E07,0.16908091462955654,1.536593825920119,0.5834914611005693,0.2897744455602481,0.13005810190750103,1.8006549893211605e-77,7.073981164847538e-72
ENSG00000206503,HLA-A,E07,0.16611076784530315,7.541622206615518,0.9924098671726755,0.16738121348847945,0.14830419554253546,4.177756132347028e-88,1.641256563129324e-82
ENSG00000112077,RHAG,E07,0.17787203932945314,0.18852442758957622,0.21726755218216318,0.8186774211932036,0.11685837322670363,8.839835426912566e-70,3.472782386475163e-64
ENSG00000133169,BEX1,E07,0.20908808632555945,0.3259913406673049,0.2732447817836812,0.7652043159275682,0.14112415921299867,6.400618182749558e-84,2.5145212568022605e-78
ENSG00000166681,NGFRAP1,E07,0.17820732936307399,0.7033341127141526,0.5199240986717267,0.34275643275306567,0.1786018864875921,8.954046931204567e-106,3.5176510612053014e-100
ENSG00000133742,CA1,E07,0.23892405802573838,0.6061347611659501,0.286527514231499,0.8338607852951267,0.15882524574088544,3.068229240715517e-94,1.2053722665905352e-88
ENSG00000165996,PTPLA,E07,0.15856524038815392,0.26292762622974836,0.3064516129032258,0.5174234160034497,0.11874647355843018,7.021181823242343e-71,2.758313406351694e-65
