id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000249203,0,NA,NA,NA,NA,NA,RP11-473L15.3
ENSG00000250418,0,NA,NA,NA,NA,NA,RP11-503D12.1
ENSG00000248779,0,NA,NA,NA,NA,NA,RP11-53O19.2
ENSG00000248148,0,NA,NA,NA,NA,NA,RP11-357F12.1
ENSG00000164588,0,NA,NA,NA,NA,NA,HCN1
ENSG00000250122,0,NA,NA,NA,NA,NA,CTD-2013M15.1
ENSG00000271752,0.028932678251038343,-2.2297968256459915,3.205859064911364,-0.6955380072853081,0.4867182010113187,NA,RP11-269M20.3
ENSG00000249405,0,NA,NA,NA,NA,NA,RP11-317O24.1
ENSG00000251601,0,NA,NA,NA,NA,NA,RP11-317O24.2
ENSG00000250360,0,NA,NA,NA,NA,NA,CTD-2089N3.1
ENSG00000251573,0,NA,NA,NA,NA,NA,CTD-2089N3.2
ENSG00000248918,0,NA,NA,NA,NA,NA,CTD-2089N3.3
ENSG00000259663,0,NA,NA,NA,NA,NA,CTD-2314G24.2
ENSG00000016082,0,NA,NA,NA,NA,NA,ISL1
ENSG00000251125,0,NA,NA,NA,NA,NA,CTD-2335O3.3
ENSG00000248789,0,NA,NA,NA,NA,NA,CTD-2203A3.1
ENSG00000248898,0,NA,NA,NA,NA,NA,CTD-2288O8.1
ENSG00000249899,0,NA,NA,NA,NA,NA,CTD-2175A23.1
ENSG00000164171,1.4591708410541124,1.5680243879143017,1.7026126717964605,0.920951907552672,0.357075536251233,NA,ITGA2
ENSG00000272123,0,NA,NA,NA,NA,NA,CTD-2366F13.2
ENSG00000247796,1.102474426935803,0.8967176051246091,2.0066836175624663,0.4468654636319096,0.6549722014030168,NA,CTD-2366F13.1
ENSG00000134363,1.4994507384405718,2.647407241462634,2.05842036488298,1.2861353718744117,NA,NA,FST
ENSG00000250447,0,NA,NA,NA,NA,NA,CTD-2081C10.1
ENSG00000272416,0.2600889637938144,-0.9092210947321815,3.1406780619147807,-0.2894983429717899,0.7722000477494557,NA,CTD-2081C10.7
ENSG00000249069,0,NA,NA,NA,NA,NA,LINC01033
ENSG00000169271,0.07650974668774708,-0.616388547719022,3.160556254358771,-0.19502533671689948,0.8453731126167978,NA,HSPB3
ENSG00000249016,0,NA,NA,NA,NA,NA,RP11-45H22.3
ENSG00000164283,0.0841513050309878,-2.546989145421331,3.2012691324507516,-0.7956185625266275,0.4262537740417182,NA,ESM1
ENSG00000251376,0,NA,NA,NA,NA,NA,CTD-2313F11.2
ENSG00000248029,0,NA,NA,NA,NA,NA,CTD-2313F11.3
ENSG00000164287,0.7097446528796765,-1.65364392597324,2.050976398299723,-0.8062715530730267,0.4200862891816768,NA,CDC20B
ENSG00000164294,0.019107621179132277,-1.8002818414717,3.199183712551712,-0.5627316225724877,0.5736176476265931,NA,GPX8
ENSG00000234602,0,NA,NA,NA,NA,NA,MCIDAS
ENSG00000152669,0.03208375290371467,-1.6672883031571946,3.195527457274613,-0.5217568384091382,0.6018396448097918,NA,CCNO
ENSG00000251307,0.012342240880317734,-2.087770769299061,3.208213186021139,-0.6507581161987358,0.5152026411399608,NA,RP11-506H20.1
ENSG00000152670,0,NA,NA,NA,NA,NA,DDX4
ENSG00000164509,0.5567621300185914,-2.584342653192598,1.9977769235229499,-1.2936092227130533,0.19580043518427184,NA,IL31RA
ENSG00000268280,0,NA,NA,NA,NA,NA,AC008914.1
ENSG00000262211,0.08967786292345144,-0.7766201934552339,3.158708080099154,-0.2458664028968626,0.8057856522211305,NA,CTD-2031P19.5
