id,module,supermodule,dim_1,dim_2,gene_short_name,is_feature_control,is_feature_control_MITO,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
ENSG00000049246,17,5,2.7190320313472203,-5.5886195443043745,PER3,FALSE,FALSE,0.005339464533414407,0.0023127310903847485,542,99.48505519980239,562,2.7505083948513462
ENSG00000169504,17,5,2.7478885472316197,-5.618163420952324,CLIC4,FALSE,FALSE,0.037585269918482905,0.01602379765724038,3722,96.46379234993444,3956,3.597366050266028
ENSG00000143379,17,5,2.752604943563407,-5.662038638390068,SETDB1,FALSE,FALSE,0.041566116252113934,0.017686843186396052,4218,95.99255135196762,4375,3.641077313325374
ENSG00000143373,17,5,2.7252602398890904,-5.623587443626884,ZNF687,FALSE,FALSE,0.014308244817299105,0.006169955667926198,1489,98.58532692344234,1506,3.178113252314632
ENSG00000138031,17,5,2.6897406399745396,-5.608246161736015,ADCY3,FALSE,FALSE,0.011011457996845726,0.004756077565883164,1134,98.9226062667452,1159,3.0644579892269186
ENSG00000018699,17,5,2.9184725106257847,-5.289625956810478,TTC27,FALSE,FALSE,0.01611340186596234,0.006942179460002947,1637,98.44471469017805,1696,3.229681842317676
ENSG00000135625,17,5,2.6837069809932164,-5.673426463402275,EGR4,FALSE,FALSE,6.840595131776464e-4,2.969817068623368e-4,60,99.94299504056853,72,1.863322860120456
ENSG00000115317,17,5,2.4736144364375523,-5.293657138145927,HTRA2,FALSE,FALSE,0.04419784521253349,0.01878279267351703,4333,95.88329184639063,4652,3.667733052533267
ENSG00000115486,17,5,2.6403302968043736,-5.471599890984062,GGCX,FALSE,FALSE,0.05364166682501378,0.022692936701616182,5378,94.89045546962586,5646,3.7518177877368792
ENSG00000114988,17,5,2.7038116276759556,-5.640889479912285,LMAN2L,FALSE,FALSE,0.00854124308814867,0.0036936628654495292,888,99.15632660041423,899,2.9542425094393248
ENSG00000115109,17,5,2.71337435846514,-5.6390012047658,EPB41L5,FALSE,FALSE,0.0027077355729948505,0.001174365398872695,283,99.7311266080149,285,2.456366033129043
ENSG00000115170,17,5,2.7562479794520787,-5.603523089684013,ACVR1,FALSE,FALSE,0.01552435061850381,0.0066903415394040456,1596,98.483668079122893,1634,3.2135177569963047
ENSG00000227403,17,5,2.6967780411738804,-5.649280383385185,AC009299.3,FALSE,FALSE,0.009006783590172344,0.003894086024696492,928,99.11832329412658,948,2.977266212427293
ENSG00000144355,17,5,2.7323505700129918,-5.650512053764824,DLX1,FALSE,FALSE,9.500826571911756e-5,4.1259605566286236e-5,10,99.99049917342809,10,1.041392685158225
ENSG00000006607,17,5,2.7201149285334996,-5.625964476860527,FARP2,FALSE,FALSE,0.014583768787884546,0.006287910236223063,1494,98.58057651015638,1535,3.186391215695493
ENSG00000164080,17,5,2.728817921926444,-5.5854128144154584,RAD54L2,FALSE,FALSE,0.03197978224105497,0.013671189009064902,3279,96.88467896707013,3366,3.5272431163880884
ENSG00000189366,17,5,2.3931665242213658,-5.167064025200371,ALG1L,FALSE,FALSE,8.455735649001463e-4,3.670727616296281e-4,89,99.91544264350999,89,1.9542425094393248
