id,module,supermodule,dim_1,dim_2,gene_short_name,is_feature_control,is_feature_control_MITO,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
ENSG00000116670,13,1,-0.6313708751898357,5.444030926429268,MAD2L2,FALSE,FALSE,0.0694225397609592,0.029149333299621116,6825,93.51568586467023,7307,3.8637985386805003
ENSG00000134690,13,1,-0.5509347199898311,6.234363720618721,CDCA8,FALSE,FALSE,0.008360727383282345,0.003615922870271398,677,99.35679404108157,880,2.944975908412048
ENSG00000117399,13,1,-0.48036046991759024,6.453646347724434,CDC20,FALSE,FALSE,0.009234803427898227,0.003992218734226519,554,99.47365420791608,972,2.988112840268352
ENSG00000142945,13,1,-0.5362979053955623,6.289792225562569,KIF2C,FALSE,FALSE,0.004778915765671614,0.0020705132733997164,394,99.62566743306668,503,2.7024305364455254
ENSG00000123473,13,1,-0.5968039810162136,5.868720219336983,STIL,FALSE,FALSE,0.003857335588196173,0.0016719969033766734,385,99.63421817698139,406,2.60959440922522
ENSG00000024526,13,1,-0.4933857276540347,6.451032803260323,DEPDC1,FALSE,FALSE,0.0029452562372926446,0.001277228570863096,241,99.77103007961693,310,2.4927603890268375
ENSG00000134222,13,1,-0.46540345544629774,6.472016022407051,PSRC1,FALSE,FALSE,0.002926254584148821,0.0012690004136126103,300,99.71497520284265,308,2.4899584794248346
ENSG00000134262,13,1,-0.3519946291547366,5.594442055427071,AP4B1,FALSE,FALSE,0.0137381952229844,0.005925809976926074,1423,98.64803237881695,1446,3.1604685311190375
ENSG00000203817,13,1,-0.48620356539898596,6.441854164802071,FAM72C,FALSE,FALSE,0.001016588443194558,4.412744919552975e-4,105,99.90024132099494,107,2.03342375548695
ENSG00000143401,13,1,-0.4035240049909898,6.488625691138741,ANP32E,FALSE,FALSE,0.19633458110855645,0.07785265658232478,16292,84.52125334904137,20665,4.315256425053211
ENSG00000173207,13,1,-0.6329560011129924,5.914498970710274,CKS1B,FALSE,FALSE,0.10533566420278564,0.04349418297522656,8255,92.15706766488685,11087,4.044853217267732
ENSG00000183856,13,1,-0.6374414741497585,5.81506316443586,IQGAP3,FALSE,FALSE,5.225454614551466e-4,2.2687933823053048e-4,49,99.95344594979764,55,1.7481880270062005
ENSG00000143228,13,1,-0.508830870638425,6.364879296027657,NUF2,FALSE,FALSE,0.00887377201816558,0.003836831702407728,735,99.30168924696449,934,2.9708116108725178
