id,module,supermodule,dim_1,dim_2,gene_short_name,is_feature_control,is_feature_control_MITO,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
ENSG00000078808,8,2,4.419504147817557,0.15256838580274246,SDF4,FALSE,FALSE,0.16135253767077737,0.06496407324812864,14867,85.87512113553879,16983,4.230039981157942
ENSG00000215915,8,2,5.004351121236747,0.582903788291451,ATAD3C,FALSE,FALSE,0.004189864518213084,0.0018158336425648433,435,99.58671404412183,441,2.645422269349092
ENSG00000215910,8,2,5.130775910665458,0.5028725125422444,C1orf167,FALSE,FALSE,3.51530583160735e-4,1.5264096507479588e-4,37,99.96484694168393,37,1.5797835966168101
ENSG00000117215,8,2,5.26229284410662,0.7175071694483723,PLA2G2D,FALSE,FALSE,1.520132251505881e-4,6.601348752479731e-5,15,99.98574876014213,16,1.2304489213782739
ENSG00000244038,8,2,4.469644528676932,0.1222299196352925,DDOST,FALSE,FALSE,0.16386075588576207,0.06590102449961383,14572,86.15539551941018,17247,4.236738743506645
ENSG00000272478,8,2,5.1559386075038365,0.5239402510752644,RP1-317E23.7,FALSE,FALSE,9.500826571911757e-6,4.126136952878857e-6,1,99.9990499173428,1,0.3010299956639812
ENSG00000142675,8,2,5.163351041128104,0.6032363631358113,CNKSR1,FALSE,FALSE,0.0013396165466395577,5.81398735277498e-4,138,99.86888859330762,141,2.1522883443830563
ENSG00000116985,8,2,5.2603416264552525,0.6910378195872273,BMP8B,FALSE,FALSE,0.0011400991886294108,4.948567471279791e-4,118,99.88789024645143,120,2.08278537031645
ENSG00000198754,8,2,5.100030881215995,0.5005698659052815,OXCT2,FALSE,FALSE,6.65057860033823e-4,2.88734956671659e-4,69,99.93444429665381,70,1.8512583487190752
ENSG00000237352,8,2,5.214826566030448,0.5795463778605427,RP11-145M4.3,FALSE,FALSE,1.9951735801014689e-4,8.66406447587916e-5,21,99.98004826419898,21,1.3424226808222062
ENSG00000154511,8,2,5.142843705465262,0.5608613946070637,FAM69A,FALSE,FALSE,0.006441560415756171,0.0027885624081814297,669,99.3643947023391,678,2.8318697742805017
ENSG00000172339,8,2,4.626751405050223,0.2739418007960286,ALG14,FALSE,FALSE,0.014165732418720428,0.006108932111201335,1442,98.62998080833032,1491,3.17376882313665
ENSG00000183508,8,2,5.0054588139552525,0.7006320216288533,FAM46C,FALSE,FALSE,0.03387994755543732,0.014470112122341857,3078,97.07564558116556,3566,3.552303109338354
ENSG00000143603,8,2,5.214820843984549,0.5972863890757527,KCNN3,FALSE,FALSE,9.975867900507344e-4,4.330304812886961e-4,96,99.90879206490965,105,2.0253058652647704
ENSG00000026751,8,2,5.124685269643729,0.5163132407298054,SLAMF7,FALSE,FALSE,0.03982746498945408,0.016961284280324805,3656,96.52649780530906,4192,3.6225248624035684
ENSG00000117143,8,2,5.087406617452567,0.4905553319086995,UAP1,FALSE,FALSE,0.02264997054743763,0.009727010180838866,2227,97.88416592243524,2384,3.3774883833761327
ENSG00000162733,8,2,5.091707211782401,0.5094404675593343,DDR2,FALSE,FALSE,5.225454614551466e-4,2.2687933823053048e-4,54,99.94869553651168,55,1.7481880270062005
ENSG00000186283,8,2,5.207174760152762,0.6898694493403401,TOR3A,FALSE,FALSE,0.051484979193189805,0.02180307302794518,5047,95.20493282915614,5419,3.733999286538387
ENSG00000127074,8,2,5.087903004934256,0.49978046198987625,RGS13,FALSE,FALSE,0.0010260892697664698,4.453964386047547e-4,84,99.92019305679594,108,2.037426497940624
ENSG00000122188,8,2,5.037086945821708,0.5545418717493977,LAX1,FALSE,FALSE,0.011923537347749254,0.005147697718688699,1214,98.8465996541699,1255,3.0989896394011773
ENSG00000171865,8,2,4.160597783376639,0.019741819106575464,RNASEH1,FALSE,FALSE,0.05457274782906113,0.023076544142816072,5415,94.85530241130978,5744,3.759290033024304
ENSG00000143870,8,2,4.564877969076102,0.3053647734751668,PDIA6,FALSE,FALSE,0.358095654321926,0.13293035954771262,26242,75.06793090998917,37691,4.57624918244613
ENSG00000115884,8,2,5.098597508718436,0.5127807118525471,SDC1,FALSE,FALSE,7.885686054686758e-4,3.4233603396562957e-4,54,99.94869553651168,83,1.9242792860618816
ENSG00000224220,8,2,5.210294705678885,0.7266635157694783,AC104699.1,FALSE,FALSE,3.8003306287647025e-4,1.6501490857313337e-4,37,99.96484694168393,40,1.6127838567197355
ENSG00000138073,8,2,4.881576043416922,0.3816380955805745,PREB,FALSE,FALSE,0.03699621867102438,0.01577717276965577,3680,96.50369582153647,3894,3.590507462008583
ENSG00000143919,8,2,4.943614465047782,0.8702874638667073,CAMKMT,FALSE,FALSE,0.012104053052615577,0.005225164029029486,1261,98.80194576928193,1274,3.1055101847699738
ENSG00000143942,8,2,5.100822430898612,0.5000528552164998,CHAC2,FALSE,FALSE,0.008560244741292493,0.0037018452133952755,797,99.24278412221864,901,2.9552065375419416
ENSG00000068912,8,2,4.96677921419329,0.4245031334986653,ERLEC1,FALSE,FALSE,0.10861344937009519,0.04478014302045717,10021,90.47922169228723,11432,4.05816020349183
ENSG00000173163,8,2,4.487182599355643,0.25144068976545,COMMD1,FALSE,FALSE,0.10193436829004124,0.04215572851005259,9784,90.70439128204154,10729,4.030599721965951
ENSG00000198380,8,2,4.422981244375174,0.4098905779948201,GFPT1,FALSE,FALSE,0.023182016835464687,0.00995289849780863,2374,97.74450377182815,2440,3.387567779417189
ENSG00000228325,8,2,5.1684579670924595,0.5792830445399251,RP11-685N3.1,FALSE,FALSE,1.2351074543485283e-4,5.3636722910513426e-5,13,99.98764892545651,13,1.146128035678238
ENSG00000153093,8,2,5.103960019399588,0.47742895861768386,ACOXL,FALSE,FALSE,3.420297565888232e-4,1.485162388943068e-4,36,99.96579702434111,36,1.568201724066995
ENSG00000272563,8,2,5.269904595663016,0.7430386998286214,RP11-480C16.1,FALSE,FALSE,0.004892925684534554,0.0021197888592702284,507,99.51830809280408,515,2.7126497016272113
ENSG00000136682,8,2,4.4555015385646275,0.21374134799146316,CBWD2,FALSE,FALSE,0.03266384175423262,0.013958970667152903,3322,96.84382541281092,3438,3.5364321758220134
ENSG00000115806,8,2,4.482478600789969,0.2494906642069783,GORASP2,FALSE,FALSE,0.0600452239344823,0.025324393648011142,5945,94.35175860299846,6320,3.8007857903277626
ENSG00000144591,8,2,4.68203161363787,0.3410947777857747,GMPPA,FALSE,FALSE,0.031172211982442473,0.013331201140058173,3158,96.99963896859026,3281,3.5161385767170743
ENSG00000123989,8,2,5.1384191334742955,0.4823179700007405,CHPF,FALSE,FALSE,0.004503391795086172,0.0019514075207066914,419,99.60191536663689,474,2.6766936096248664
ENSG00000163053,8,2,5.086533051778739,0.4757484652628865,SLC16A14,FALSE,FALSE,3.51530583160735e-4,1.5264096507479588e-4,35,99.96674710699831,37,1.5797835966168101
ENSG00000135916,8,2,4.966216069509452,0.3915790774455037,ITM2C,FALSE,FALSE,0.13966215060710283,0.05677612513194726,9935,90.56092880080567,14700,4.1673468775856355
ENSG00000115677,8,2,5.020142060567801,0.574638292991158,HDLBP,FALSE,FALSE,0.13161495050069355,0.05369867656956052,12176,88.43179356604026,13853,4.14157518330082
ENSG00000233912,8,2,5.1199679196376255,0.38416533251905105,AC026202.3,FALSE,FALSE,0.0010355900963383814,4.4951834613263963e-4,108,99.89739107302336,109,2.041392685158225
ENSG00000134109,8,2,5.085143548299735,0.58858029624128,EDEM1,FALSE,FALSE,0.04354228817907158,0.01851005297089901,4373,95.84528854010298,4583,3.6612446089593336
ENSG00000157020,8,2,4.536769372274344,0.28016381045484207,SEC13,FALSE,FALSE,0.08904174663195698,0.037044528042638386,8464,91.9585003895339,9372,3.971878617026266
ENSG00000145050,8,2,4.4739732563991,0.3589833237757649,MANF,FALSE,FALSE,0.16133353601763353,0.06495696741217338,12529,88.09641438805176,16981,4.229988836544811
ENSG00000168268,8,2,5.097712975789969,0.5114137389292683,NT5DC2,FALSE,FALSE,0.00913979516217911,0.003951332799973943,911,99.13447469929883,962,2.9836262871245345
ENSG00000114902,8,2,4.619550687124198,0.274558947288033,SPCS1,FALSE,FALSE,0.6896269975487868,0.22779084024339033,48011,54.385581545594476,72586,4.8608588475071794
ENSG00000168374,8,2,4.653077584554618,0.30344800730847976,ARF4,FALSE,FALSE,0.19730366541889144,0.07820431205247186,17372,83.4951640792749,20767,4.317394675120275
ENSG00000269028,8,2,6.3713621914882115,2.0893818595042193,MTRNR2L12,FALSE,FALSE,0.12039447431926578,0.04937095825705598,11614,88.96574001938168,12672,4.102879434869378
ENSG00000144815,8,2,4.9062390149135044,0.3600985266795125,NXPE3,FALSE,FALSE,0.04326676420848614,0.018395372099052294,4375,95.8433883747886,4554,3.658488381309017
ENSG00000145088,8,2,5.280496579458182,0.7855144002070393,EAF2,FALSE,FALSE,0.13151994223497443,0.0536622124898508,11475,89.09780150873125,13843,4.14126159062209
ENSG00000058262,8,2,4.880875092794364,0.4201921679606404,SEC61A1,FALSE,FALSE,0.07875235145457654,0.032921755395464374,7529,92.84682767400764,8289,3.9185545305502734
ENSG00000163902,8,2,4.708659631063407,0.4098201253046956,RPN1,FALSE,FALSE,0.14715830277234118,0.05962335275451975,13377,87.29074429475364,15489,4.190051417759206
ENSG00000183624,8,2,5.188587170888846,0.647054121695992,HMCES,FALSE,FALSE,0.02829346153115321,0.012117074324431442,2871,97.27231269120414,2978,3.4740705032150436
ENSG00000081307,8,2,5.002034169485038,0.4517963387598958,UBA5,FALSE,FALSE,0.035675603777528646,0.015223746190141328,3571,96.60725483117031,3755,3.5747255835940734
ENSG00000170819,8,2,5.10371540193743,0.6324815013041463,BFSP2,FALSE,FALSE,0.0013396165466395577,5.81398735277498e-4,128,99.87838941987953,141,2.1522883443830563
ENSG00000144867,8,2,4.523341161062186,0.28498415728711746,SRPRB,FALSE,FALSE,0.06007372641419804,0.025336070794389952,5707,94.57787827540997,6323,3.8009918612601714
ENSG00000114850,8,2,4.8604721844691685,0.36324291010999343,SSR3,FALSE,FALSE,0.3638246527447888,0.13475853656634887,28231,73.17821650483592,38294,4.583142073859932
ENSG00000090520,8,2,4.636429292013114,0.4043145634760823,DNAJB11,FALSE,FALSE,0.14960001520132252,0.06054676086890626,13389,87.27934330286735,15746,4.197197827487803
ENSG00000249896,8,2,5.233716470052665,0.7165739991297688,RP11-586D19.1,FALSE,FALSE,4.845421551674996e-4,2.1038301863332472e-4,51,99.95154578448326,51,1.7160033436347992
ENSG00000004468,8,2,5.193830472280448,0.5747291304697957,CD38,FALSE,FALSE,0.11464647424325916,0.047137146639278,9168,91.2896421988713,12067,4.081635301502951
ENSG00000109814,8,2,4.3946142018336705,0.3985718943705525,UGDH,FALSE,FALSE,0.016797461379139986,0.007234453251687923,1732,98.35445683774489,1768,3.2477278329097232
ENSG00000154277,8,2,5.12516258363909,0.5169216849436726,UCHL1,FALSE,FALSE,0.0017291504360879397,7.503119784200879e-4,109,99.89644099036616,182,2.2624510897304293
ENSG00000197888,8,2,5.239759904195731,0.7883434750666585,UGT2B17,FALSE,FALSE,1.4251239857867635e-4,6.188793851101092e-5,15,99.98574876014213,15,1.2041199826559248
ENSG00000132464,8,2,5.086655122091239,0.4467868067851033,ENAM,FALSE,FALSE,5.605487677427936e-4,2.4337503125227358e-4,46,99.9562961977692,59,1.7781512503836436
ENSG00000132465,8,2,5.110181313802665,0.48246829291486404,IGJ,FALSE,FALSE,0.4351948619529899,0.15691087091360484,4411,95.80918539912973,45806,4.660931849817797
ENSG00000169116,8,2,5.272085171987479,0.7397374369730916,PARM1,FALSE,FALSE,0.0012541091074923518,5.443114234277877e-4,115,99.89074049442301,132,2.123851640967086
ENSG00000145354,8,2,4.8700499356288365,0.40155701419019363,CISD2,FALSE,FALSE,0.10463260303646417,0.04321785720186503,9743,90.74334467098637,11013,4.041945072145264
ENSG00000198856,8,2,4.603980523397391,0.3073198058237996,OSTC,FALSE,FALSE,0.3653447849962947,0.13524233585541842,28936,72.50840823151614,38454,4.5849528156909916
ENSG00000145365,8,2,5.206458550741141,0.9212443091502156,TIFA,FALSE,FALSE,0.038031808767362764,0.01621066195220817,3765,96.42293879567522,4003,3.602494068807281
ENSG00000150961,8,2,4.774623376180594,0.45848219176435134,SEC24D,FALSE,FALSE,0.040331008797765404,0.017171543550830736,4035,96.1664164782336,4245,3.62797998982998
ENSG00000138709,8,2,4.895125848104422,0.4491012551417317,LARP1B,FALSE,FALSE,0.05493377923879378,0.023225198767544298,5342,94.92465844528473,5782,3.7621531923035945
ENSG00000248571,8,2,5.161444646169608,0.5713834025492635,RP11-768B22.2,FALSE,FALSE,1.330115720067646e-4,5.7762350306497826e-5,13,99.98764892545651,14,1.1760912590556813
ENSG00000129128,8,2,4.7974486172694615,0.4228084542384114,SPCS3,FALSE,FALSE,0.2754384631462937,0.10565950978179516,22539,78.58608698956809,28991,4.462278175996719
ENSG00000249096,8,2,5.197588425924247,0.5001711108317342,RP11-290F5.1,FALSE,FALSE,6.555570334619112e-4,2.8461152285198175e-4,68,99.935394379311,69,1.845098040014257
ENSG00000151729,8,2,5.007743817617362,0.4427831627955403,SLC25A4,FALSE,FALSE,0.009633838143918522,0.004163897637889373,898,99.14682577384232,1014,3.0064660422492318
ENSG00000168491,8,2,5.078689557363456,0.4791410424342122,CCDC110,FALSE,FALSE,1.9001653143823513e-4,8.251529168747056e-5,19,99.98194842951337,20,1.3222192947339193
ENSG00000249679,8,2,5.124827367116874,0.5783374764552083,RP11-279O9.4,FALSE,FALSE,3.6103140973264673e-4,1.5676565208093393e-4,35,99.96674710699831,38,1.591064607026499
ENSG00000049656,8,2,4.934213620473807,0.46929149409436843,CLPTM1L,FALSE,FALSE,0.04572747829061128,0.01941852000434222,4547,95.67997415775173,4813,3.682506085939011
ENSG00000145740,8,2,4.481914979268973,0.2505677201380696,SLC30A5,FALSE,FALSE,0.04538544853402246,0.019276450549027397,4585,95.64387101677846,4777,3.679246145413859
ENSG00000251221,8,2,5.117715817739432,0.5597895838847127,CTC-325J23.3,FALSE,FALSE,1.330115720067646e-4,5.7762350306497826e-5,14,99.98669884279933,14,1.1760912590556813
