id,module,supermodule,dim_1,dim_2,gene_short_name,is_feature_control,is_feature_control_MITO,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
ENSG00000198912,11,3,-2.514768379877145,5.61761443396711,C1orf174,FALSE,FALSE,0.04809318410701731,0.020399896716788577,4804,95.4358029148536,5062,3.704407927386841
ENSG00000162408,11,3,-2.36362804765516,5.372708485328194,NOL9,FALSE,FALSE,0.026763828453075417,0.011470560642244075,2744,97.39297318866741,2817,3.4499409887733377
ENSG00000271895,11,3,-2.419792669961984,5.5931383826365435,RP4-635E18.8,FALSE,FALSE,0.016645448153989398,0.007169520516500091,1719,98.36680791228837,1752,3.243781916093795
ENSG00000070831,11,3,-2.588752049158151,5.61990182181501,CDC42,FALSE,FALSE,1.3113990917209797,0.3638749382822777,67766,35.616698652782794,138030,5.139976634350529
ENSG00000182749,11,3,-2.539175051401193,5.6672069289317095,PAQR7,FALSE,FALSE,0.014165732418720428,0.006108932111201335,1432,98.63948163490224,1491,3.17376882313665
ENSG00000009780,11,3,-2.5798094450932094,5.704850361548897,FAM76A,FALSE,FALSE,0.038763372413399964,0.016516627673484024,3935,96.26142474395273,4080,3.610766594773271
ENSG00000158161,11,3,-2.4692447363834926,5.44249121924543,EYA3,FALSE,FALSE,0.022032416820263363,0.00946467096786111,2255,97.8575636080339,2319,3.3654879848909
ENSG00000162521,11,3,-2.410507100771005,5.246846363746163,RBBP4,FALSE,FALSE,0.21765443593592643,0.08552405524296851,19372,81.59499876489255,22909,4.3600250891893975
ENSG00000162520,11,3,-2.2446144997578212,5.209453270637032,SYNC,FALSE,FALSE,0.04831170311817128,0.020490434190400746,4933,95.31324225207594,5085,3.7063763558396903
ENSG00000054118,11,3,-2.357091444681222,5.526578591071602,THRAP3,FALSE,FALSE,0.29996009652839795,0.11393002144260538,25007,76.24128299162027,31572,4.499315849600331
ENSG00000185668,11,3,-2.414150851915414,5.514637634955879,POU3F1,FALSE,FALSE,2.2801983772588214e-4,9.901646885817493e-5,23,99.9781480988846,24,1.3979400086720377
ENSG00000079277,11,3,-2.382719892213876,5.486449406348702,MKNK1,FALSE,FALSE,0.08245767381762213,0.03441092360570013,8014,92.38603758526992,8679,3.938519725176492
ENSG00000271782,11,3,-2.5548019587498256,5.704490826331612,RP5-850O15.4,FALSE,FALSE,0.0010640925760541167,4.618838339942873e-4,112,99.8935907423946,112,2.05307844348342
ENSG00000142867,11,3,-2.646672743509347,5.755505726539131,BCL10,FALSE,FALSE,0.049993349421399665,0.021186548290190746,5014,95.23628555684344,5262,3.7212333700172775
ENSG00000197780,11,3,-2.532447832773263,5.637361214362618,TAF13,FALSE,FALSE,0.032445322743078646,0.013867061142251363,3318,96.84762574343968,3415,3.5335178620169674
ENSG00000116489,11,3,-2.5591049372654506,5.653612778388497,CAPZA1,FALSE,FALSE,0.46275675983810594,0.16517211379256921,34759,66.97607691869192,48707,4.68760029736491
ENSG00000143443,11,3,-2.511899965951974,5.73849313040876,C1orf56,FALSE,FALSE,0.15311532103292985,0.0618727424931332,12368,88.24937769585955,16116,4.207284205912198
ENSG00000197622,11,3,-2.452371376703317,5.488285706244942,CDC42SE1,FALSE,FALSE,0.25365306781690006,0.09817736777151181,21284,79.77844072434301,26698,4.426494995349033
ENSG00000143622,11,3,-2.546004074762399,5.721672222815987,RIT1,FALSE,FALSE,0.08844319455792654,0.03680576830243239,8609,91.82073840424117,9309,3.9689496809813427
ENSG00000158796,11,3,-2.551177757928903,5.658560440742012,DEDD,FALSE,FALSE,0.03189427480190776,0.013635202889778352,3268,96.89512987629924,3357,3.5260806918020298
ENSG00000169905,11,3,-2.5441680132847377,5.67636744757795,TOR1AIP2,FALSE,FALSE,0.10294145590666388,0.042552460716291235,9901,90.59323161115017,10835,4.034868996361131
ENSG00000121481,11,3,-2.493274229715402,5.59447686453962,RNF2,FALSE,FALSE,0.039950975734888934,0.017012866731811824,4074,96.12936325460315,4205,3.6238692683503024
ENSG00000198625,11,3,-2.5048937975864956,5.512613938056465,MDM4,FALSE,FALSE,0.27529595074771507,0.10561098074009427,23661,77.52009424819958,28976,4.462053420787075
ENSG00000117222,11,3,-2.597081202219064,5.5823046424021685,RBBP5,FALSE,FALSE,0.029528568985501737,0.01263840261078258,2989,97.16020293765557,3108,3.492620722043192
ENSG00000158711,11,3,-2.4063016354542324,5.301737950049874,ELK4,FALSE,FALSE,0.06237292644460068,0.026276994586504863,6274,94.03918140878257,6565,3.817300878393321
ENSG00000069275,11,3,-2.4604060828190395,5.575942204200264,NUCKS1,FALSE,FALSE,0.535856119482395,0.18635053246524771,36521,65.30203127672107,56401,4.751294504223833
ENSG00000134330,11,3,-2.5964012324314663,5.721394703589913,IAH1,FALSE,FALSE,0.16621696087559618,0.06677935329246479,15378,85.3896288977141,17495,4.242938770029581
ENSG00000151694,11,3,-2.5418031393986293,5.639439270698067,ADAM17,FALSE,FALSE,0.14722480855834458,0.05964852997600588,13346,87.32019685712658,15496,4.190247633038196
ENSG00000269973,11,3,-2.5199506461124965,5.648849175178047,RP11-95D17.1,FALSE,FALSE,0.006555570334619112,0.002837756595238148,681,99.35299371045281,690,2.8394780473741985
ENSG00000213699,11,3,-2.560300368021066,5.651906655036446,SLC35F6,FALSE,FALSE,0.0354000798069432,0.015108194120546148,3573,96.60535466585593,3726,3.5713593927538394
ENSG00000213639,11,3,-2.521914261529977,5.660670922004219,PPP1CB,FALSE,FALSE,0.2880175575275049,0.10992178312110716,24752,76.48355406920402,30315,4.481671898393813
ENSG00000171103,11,3,-2.5007717787724086,5.5472728469004595,TRMT61B,FALSE,FALSE,0.026925342504797917,0.01153887152643193,2779,97.35972029566572,2834,3.452553063228925
ENSG00000168887,11,3,-2.5134480177860805,5.588485882483956,C2orf68,FALSE,FALSE,0.06342751819408289,0.026707894312947678,6325,93.99072719326581,6676,3.824581376233483
ENSG00000185304,11,3,-2.4218251883488247,5.554556534492012,RGPD2,FALSE,FALSE,0.001130598362057499,4.907352698883811e-4,119,99.88694016379425,119,2.0791812460476247
ENSG00000163126,11,3,-2.480800408075387,5.585519478522774,ANKRD23,FALSE,FALSE,0.0019191669675261748,8.326848485537101e-4,201,99.80903338590458,202,2.307496037913213
ENSG00000015568,11,3,-2.4908950507145473,5.5940281607737505,RGPD5,FALSE,FALSE,0.01233207289034146,0.005322996463887394,1269,98.7943451080244,1298,3.1136091510730277
ENSG00000270081,11,3,-2.5530264555912563,5.647751496039864,RP5-935K16.1,FALSE,FALSE,0.009386816653048816,0.004057628223877586,972,99.07651965721018,988,2.9951962915971793
ENSG00000198586,11,3,-2.5307965456944057,5.634013340674874,TLK1,FALSE,FALSE,0.12850818021167842,0.05250471149345901,12101,88.50304976532959,13526,4.131201490026233
ENSG00000260006,11,3,-2.5716514765720913,5.656983063422676,RP11-469M7.1,FALSE,FALSE,0.011857031561745873,0.005119154015552064,1220,98.84089915822678,1248,3.0965624383741357
ENSG00000272807,11,3,-2.534806984613473,5.5980273940196,RP11-260M2.1,FALSE,FALSE,0.0061945389248864655,0.0026819558825705346,639,99.39289718205484,652,2.814913181275074
ENSG00000144580,11,3,-2.513603943536813,5.625192330085274,RQCD1,FALSE,FALSE,0.042867729492465846,0.018229228853837504,4321,95.89469283827692,4512,3.654465333520146
ENSG00000144567,11,3,-2.5587268053989956,5.660079643928047,FAM134A,FALSE,FALSE,0.07283333650027553,0.030532260027337905,7207,93.1527542896232,7666,3.8846254632562345
ENSG00000168427,11,3,-2.4117225586872646,5.560740635596749,KLHL30,FALSE,FALSE,2.2801983772588214e-4,9.901646885817493e-5,24,99.9771980162274,24,1.3979400086720377
ENSG00000132326,11,3,-2.514322298715646,5.612939045630928,PER2,FALSE,FALSE,0.012303570410625724,0.005310768614691034,1270,98.7933950253672,1295,3.1126050015345745
ENSG00000168137,11,3,-2.301102298448617,5.4516941763987505,SETD5,FALSE,FALSE,0.08984931689056948,0.037366456319820864,8764,91.67347559237655,9457,3.9757993096794073
ENSG00000241553,11,3,-2.5636382281284877,5.642433808051583,ARPC4,FALSE,FALSE,0.5402360005320462,0.18758727010669868,39304,62.657951241758035,56862,4.754829768633988
ENSG00000144645,11,3,-2.5159075438480922,5.758742020331856,OSBPL10,FALSE,FALSE,0.009966367073935433,0.004306911567390318,995,99.05466775609479,1049,3.0211892990699383
ENSG00000168036,11,3,-2.5447209059696743,5.598435566627022,CTNNB1,FALSE,FALSE,0.18921846200619455,0.07526164278414264,15987,84.81102855948468,19916,4.299223923366583
ENSG00000182983,11,3,-2.526268500040109,5.542778656684395,ZNF662,FALSE,FALSE,0.003477302525319703,0.0015075537049321222,362,99.65607007809679,366,2.5646660642520893
ENSG00000004534,11,3,-2.3391653477650234,5.495382950507637,RBM6,FALSE,FALSE,0.13005681494290003,0.05310027870104184,12178,88.42989340072587,13689,4.13640344813399
ENSG00000114861,11,3,-2.3351024567585537,5.478393719398018,FOXP1,FALSE,FALSE,0.35345925095483305,0.1314451848557959,28790,72.64712029946605,37203,4.5705896357028015
ENSG00000196776,11,3,-2.5577621638279506,5.679529831611153,CD47,FALSE,FALSE,0.33930301936268453,0.12687884792215903,27950,73.44518973150664,35713,4.552838494288028
ENSG00000163389,11,3,-2.521116274545724,5.502706692420479,POGLUT1,FALSE,FALSE,0.031248218595017765,0.013363211347051061,3185,96.9739867368461,3289,3.5171958979499744
ENSG00000273437,11,3,-2.4785282790165493,5.636061833106514,RP11-434H6.7,FALSE,FALSE,0.006061527352879701,0.002624541527803213,630,99.40144792596955,638,2.8055008581584002
ENSG00000181467,11,3,-2.5307369410496303,5.606750652991768,RAP2B,FALSE,FALSE,0.18553214129629278,0.07391333275402064,16386,84.4319455792654,19528,4.290680005417863
ENSG00000114790,11,3,-2.510639685342843,5.627589390479561,ARHGEF26,FALSE,FALSE,0.0021661884583958806,9.397462276003045e-4,226,99.78528131947479,228,2.359835482339888
ENSG00000272990,11,3,-2.5644800841312954,5.701481507026192,RP11-305K5.1,FALSE,FALSE,0.0023657058164060275,0.001026199616704565,246,99.76627966633097,249,2.3979400086720375
ENSG00000174891,11,3,-2.449203032205636,5.559450791083809,RSRC1,FALSE,FALSE,0.151053641666825,0.06109556319283655,13912,86.78245007315637,15899,4.201397124320452
ENSG00000243150,11,3,-2.4119508444767543,5.514289066993233,RP11-538P18.2,FALSE,FALSE,0.016379425009975867,0.007055864864089622,1680,98.40386113591883,1724,3.236789099409293
ENSG00000213186,11,3,-2.450253981302316,5.581269905768868,TRIM59,FALSE,FALSE,0.012959127444087636,0.005591922079325783,1342,98.72498907404945,1364,3.1351326513767748
ENSG00000173905,11,3,-2.541283625314767,5.669016049109932,GOLIM4,FALSE,FALSE,0.07279533319398787,0.030516875607424377,6794,93.54513842704316,7662,3.884398825556686
ENSG00000177565,11,3,-2.563098448465402,5.576412842475411,TBL1XR1,FALSE,FALSE,0.14378550933931253,0.058344590152741294,13545,87.13113040834553,15134,4.179982425292592
ENSG00000171109,11,3,-2.6048598467808315,5.715375588141915,MFN1,FALSE,FALSE,0.03501054591749482,0.01494477492379751,3568,96.61010507914189,3685,3.566555330883055
ENSG00000043093,11,3,-2.4488194167118618,5.203009770118233,DCUN1D1,FALSE,FALSE,0.080319987838942,0.03355241138471232,7863,92.52950006650579,8454,3.9271136119337604
ENSG00000119231,11,3,-2.5044732272129604,5.614321396552559,SENP5,FALSE,FALSE,0.04926178577536246,0.02088385609983283,4998,95.25148687935851,5185,3.7148325124333326
ENSG00000272588,11,3,-2.1743459879856655,5.369279549323555,RP11-440L14.4,FALSE,FALSE,0.0025557223478442624,0.0011085201806547596,263,99.75012826115872,269,2.4313637641589874
ENSG00000227189,11,3,-2.3987897812824794,5.498063729011055,AC092535.3,FALSE,FALSE,7.885686054686758e-4,3.4233603396562957e-4,83,99.92114313945312,83,1.9242792860618816
ENSG00000179979,11,3,-2.253880757043893,5.52455441733503,CRIPAK,FALSE,FALSE,0.007144621582077641,0.0030918378280384864,745,99.29218842039256,752,2.8767949762007006
ENSG00000168924,11,3,-2.537163275430734,5.622267887794014,LETM1,FALSE,FALSE,0.03689170957873335,0.015733402109234917,3721,96.46474243259163,3883,3.589279221235967
ENSG00000109133,11,3,-2.6228604495029995,5.530543968879219,TMEM33,FALSE,FALSE,0.09755448724038991,0.04042608966171938,9464,91.00841773234272,10268,4.011528153857539
ENSG00000138698,11,3,-2.5143606841068813,5.61871831198835,RAP1GDS1,FALSE,FALSE,0.07275732988770023,0.030501490642514836,7198,93.16130503353793,7658,3.884172069523913
ENSG00000138814,11,3,-2.529672640512521,5.63977019568586,PPP3CA,FALSE,FALSE,0.15773272274687897,0.06360830858479886,14610,86.11929237843692,16602,4.2201865679032755
ENSG00000172007,11,3,-2.4029648482304165,5.515859768592354,RAB33B,FALSE,FALSE,0.020569289528188952,0.008842495615737227,2102,98.00292625458414,2165,3.3356584522893016
ENSG00000145495,11,3,-2.4763827502232143,5.574674294196602,MARCH6,FALSE,FALSE,0.1224371520322268,0.050162033158896,11659,88.92298629980809,12887,4.110185527411161
ENSG00000113569,11,3,-2.50066258306318,5.600480244361397,NUP155,FALSE,FALSE,0.016673950633705133,0.007181696143870004,1723,98.3630075816596,1755,3.244524511570084
