id,module,supermodule,dim_1,dim_2,gene_short_name,is_feature_control,is_feature_control_MITO,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
ENSG00000116251,18,1,-4.425757425973947,-1.7491572640309367,RPL22,FALSE,FALSE,7.006650578600338,0.9034508757037464,103440,1.7234499401447945,737478,5.867749658122785
ENSG00000142676,18,1,-4.434634226511056,-1.6694494626889262,RPL11,FALSE,FALSE,18.080833032473826,1.2805973312438192,105150,0.09880859634787686,1903080,6.279457273365525
ENSG00000142937,18,1,-4.404188173959787,-1.6943426869282756,RPS8,FALSE,FALSE,17.143994527523894,1.2587329062236958,105012,0.2299200030402626,1804474,6.256350869528107
ENSG00000122406,18,1,-4.2345102011662075,-1.506847634113792,RPL5,FALSE,FALSE,8.042383187337299,0.9562829071021663,102398,2.713436068938002,846493,5.927623884150653
ENSG00000177954,18,1,-4.428846377084787,-1.8286664030919109,RPS27,FALSE,FALSE,28.211450396184468,1.4655531209386805,105221,0.031352727687306015,2969368,6.472664170215135
ENSG00000171863,18,1,-4.287668245981271,-1.5922751567730937,RPS7,FALSE,FALSE,10.038031808767363,1.042891641255992,104542,0.6764588519201142,1056543,6.023887588051181
ENSG00000143947,18,1,-4.395466583917672,-1.6803305886158977,RPS27A,FALSE,FALSE,20.186795751230356,1.3260652798450814,105182,0.06840595131776261,2124741,6.327306202725694
ENSG00000071082,18,1,-4.403159159372384,-1.702914311684135,RPL31,FALSE,FALSE,10.38435593896669,1.0563084657755029,104347,0.8617249700723972,1092995,6.03861857257998
ENSG00000144426,18,1,-4.450000303934152,-1.7857252500424419,NBEAL1,FALSE,FALSE,0.6078248807646265,0.20623874499751224,44797,57.439147205806904,63976,4.806023871353081
ENSG00000114942,18,1,-4.225257652948434,-1.5873727939496074,EEF1B2,FALSE,FALSE,4.350570999676972,0.7284001313252273,93765,10.915499648469417,457915,5.6607858184355635
ENSG00000197756,18,1,-4.404006260583932,-1.8121573470006023,RPL37A,FALSE,FALSE,14.152545271438616,1.1804855902307432,104910,0.32682843407376705,1489612,6.173073453784709
ENSG00000144713,18,1,-4.43762924070173,-1.72513241986132,RPL32,FALSE,FALSE,23.127311076063616,1.382508923653558,105212,0.03990347160203189,2434242,6.38636392980672
ENSG00000174748,18,1,-4.098250645349557,-1.4748616359601054,RPL15,FALSE,FALSE,11.508123206718984,1.0971921504518245,104654,0.5700495943147033,1211276,6.083243470818633
ENSG00000168028,18,1,-4.202774065683419,-1.571572198666099,RPSA,FALSE,FALSE,5.410730233530317,0.8069075019571705,97716,7.161723069907078,569501,5.755495253590604
ENSG00000188846,18,1,-4.400645035455758,-1.6781643174061809,RPL14,FALSE,FALSE,9.568073422387748,1.023995821906535,104339,0.8693256313299202,1007078,6.003063539985937
ENSG00000162244,18,1,-4.33280803556257,-1.652661158836845,RPL29,FALSE,FALSE,10.659613886408117,1.0666841687953084,104787,0.44368860090827633,1121967,6.049980470448124
ENSG00000114391,18,1,-4.341583031366403,-1.6572608492741618,RPL24,FALSE,FALSE,7.103473502194691,0.9086712163453765,103744,1.4346248123586758,747669,5.8737099550804865
ENSG00000182899,18,1,-4.441805857370431,-1.7405151865849529,RPL35A,FALSE,FALSE,13.003315788473596,1.1462308826878456,105023,0.2194690938111643,1368651,6.136293036379307
ENSG00000163682,18,1,-4.3525569617252895,-1.6303584120640788,RPL9,FALSE,FALSE,12.387396203469702,1.1266961166365432,104842,0.3914340547627626,1303823,6.115218971006695
ENSG00000109475,18,1,-4.424490469644601,-1.77367396572924,RPL34,FALSE,FALSE,24.82189750508294,1.4119881529461964,105199,0.052254546145513725,2612604,6.417073753666188
ENSG00000145425,18,1,-4.33450104589277,-1.6220897577176128,RPS3A,FALSE,FALSE,16.910958253368044,1.2531188216400544,105043,0.20046744066734012,1779946,6.250407070876183
ENSG00000145592,18,1,-4.414102572153146,-1.8264185927281413,RPL37,FALSE,FALSE,15.655813555779353,1.2215658507261749,105035,0.20806810192486314,1647837,6.216914513693432
ENSG00000164346,18,1,-4.183526056955392,-1.7453161023030315,NSA2,FALSE,FALSE,0.6275961008607749,0.2115466407679532,45006,57.24057993045395,66057,4.8199254206706765
ENSG00000186468,18,1,-4.421983975122506,-1.7167396686444316,RPS23,FALSE,FALSE,18.10037623273225,1.2810419219173745,105063,0.18146578752351594,1905137,6.279926439574798
ENSG00000164587,18,1,-4.414002197931344,-1.6458964488873515,RPS14,FALSE,FALSE,19.42942786022384,1.3102562040956383,105154,0.09500826571912091,2045025,6.3106988339006955
ENSG00000231500,18,1,-4.4015002428989956,-1.6799311778912578,RPS18,FALSE,FALSE,27.725046079008873,1.4582607340302352,105173,0.07695669523248849,2918172,6.465111034890622
ENSG00000124614,18,1,-4.199136513422067,-1.5932408116230998,RPS10,FALSE,FALSE,3.6282991620270963,0.6654214229284744,94660,10.06517567028331,381893,5.581942835154252
ENSG00000198755,18,1,-4.195913332651193,-1.5361123226056133,RPL10A,FALSE,FALSE,8.724932069090011,0.9878865763604807,103524,1.6436429969407307,918334,5.9630011366606785
ENSG00000156508,18,1,-4.129685419748361,-1.497718884743217,EEF1A1,FALSE,FALSE,22.594666235962528,1.372813838305162,105159,0.09025785243316209,2378179,6.376244722464457
ENSG00000112306,18,1,-4.413250464151437,-1.6898324034581218,RPS12,FALSE,FALSE,26.09009633838144,1.4328105494832628,105218,0.03420297565888131,2746087,6.438714450345034
ENSG00000196683,18,1,-4.433194655130441,-1.8358776114354167,TOMM7,FALSE,FALSE,2.8782849107872384,0.588639710528565,93626,11.047561137818995,302951,5.481373823926448
ENSG00000126756,18,1,-3.757082480142648,-1.3480709932217632,UXT,FALSE,FALSE,0.8264769034906037,0.2616141847603621,53756,48.92735668003117,86990,4.939474323279278
ENSG00000198034,18,1,-4.259795445154245,-1.5842579148182903,RPS4X,FALSE,FALSE,12.748674634693218,1.1382608344148584,104608,0.6137533965455022,1341849,6.127703970517584
ENSG00000241343,18,1,-4.425973910043771,-1.8322131774792705,RPL36A,FALSE,FALSE,3.077393733254793,0.6103826510949125,92627,11.996693712352979,323908,5.510423015302658
ENSG00000198918,18,1,-4.412039297769601,-1.85920543888903,RPL39,FALSE,FALSE,21.886227601801355,1.3595742126509913,105158,0.09120793509035385,2303613,6.362409709250242
ENSG00000147403,18,1,-4.40863229627424,-1.6928259275326762,RPL10,FALSE,FALSE,31.21229596974937,1.5080216807792137,105206,0.045603967545171376,3285219,6.5165644580926925
ENSG00000008988,18,1,-4.4700074374180385,-1.7585011861691509,RPS20,FALSE,FALSE,13.348661333536018,1.1568113852109554,104905,0.33157884735971477,1405000,6.147676633347381
ENSG00000147604,18,1,-4.314699667642648,-1.6182486555943523,RPL7,FALSE,FALSE,12.046924582438672,1.1155081519592003,104801,0.43038744370760273,1267987,6.10311514348385
ENSG00000156482,18,1,-4.359410065362985,-1.6493114374051128,RPL30,FALSE,FALSE,13.860774887415205,1.1720414554914824,105009,0.2327702510118379,1458902,6.164026417345696
ENSG00000104529,18,1,-4.4300646960239956,-1.6931708000073467,EEF1D,FALSE,FALSE,3.1931803066866817,0.6225435374609184,96778,8.052900602352409,336095,5.526463343804601
ENSG00000161016,18,1,-4.182925957391793,-1.5111138365635906,RPL8,FALSE,FALSE,7.6411157770726055,0.9365698240227694,103886,1.299713075037523,804258,5.905395929541017
ENSG00000137154,18,1,-4.3110201537113735,-1.6039641640553508,RPS6,FALSE,FALSE,19.99452752389458,1.3221061054052843,105078,0.16721454766565058,2104504,6.323149961906246
ENSG00000136942,18,1,-4.473000067422921,-1.7863486550221477,RPL35,FALSE,FALSE,9.891738081213065,1.0370971891082905,104715,0.512094552226039,1041145,6.01751163493644
ENSG00000197958,18,1,-4.4218976675968715,-1.752998187340263,RPL12,FALSE,FALSE,14.709692743268665,1.1961676910101913,105041,0.20236760598172365,1548254,6.189842491212791
ENSG00000148303,18,1,-4.166626948068673,-1.5226876280674968,RPL7A,FALSE,FALSE,8.20768806886199,0.964150598168801,103318,1.839360024322112,863892,5.936459954993646
ENSG00000138326,18,1,-4.318329828928048,-1.736749782360557,RPS24,FALSE,FALSE,17.253586562030897,1.2613482096727047,105105,0.14156231592148405,1816009,6.25911823566792
ENSG00000177600,18,1,-4.436022776315744,-1.8066779516110454,RPLP2,FALSE,FALSE,21.544359359264256,1.3530378985164173,105214,0.038003306287648364,2267630,6.3555723854493404
ENSG00000166441,18,1,-4.419776934335763,-1.6923769257435832,RPL27A,FALSE,FALSE,16.8255648241397,1.2510432998771017,105132,0.11591008417732862,1770958,6.248208506825381
ENSG00000110700,18,1,-4.3646793543797084,-1.641959025658134,RPS13,FALSE,FALSE,10.602646930282935,1.0645570768201833,104707,0.5196952134835731,1115971,6.047653298187543
ENSG00000254772,18,1,-3.975421446512277,-1.4503415964016948,EEF1G,FALSE,FALSE,0.03039314420354571,0.01300296041512116,3104,97.0509434320786,3199,3.505149978319906
ENSG00000149806,18,1,-4.432790774057443,-1.759415640629295,FAU,FALSE,FALSE,9.684667566078248,1.0287610144304802,104934,0.3040264503011758,1019350,6.008323753304996
ENSG00000149273,18,1,-4.276147383401925,-1.6071943781743083,RPS3,FALSE,FALSE,14.220371672335494,1.182425257774471,104761,0.4683907499952511,1496751,6.175149847133997
ENSG00000118181,18,1,-4.414384144495065,-1.7023829958806072,RPS25,FALSE,FALSE,12.208305622589165,1.1208471093665184,104870,0.3648317403614154,1284973,6.108894340297067
ENSG00000229117,18,1,-4.448404806802804,-1.7807395003209148,RPL41,FALSE,FALSE,29.522545461455145,1.484620749262077,105237,0.01615140517224889,3107366,6.4923925492518295
ENSG00000089009,18,1,-4.29376937742048,-1.606692626274589,RPL6,FALSE,FALSE,8.810734033860946,0.9917015022759027,104311,0.8959279457312785,927365,5.967251169322278
ENSG00000089157,18,1,-4.24167181844526,-1.587168290413383,RPLP0,FALSE,FALSE,4.549432800653657,0.7442485967921503,96423,8.390179945655273,478846,5.6801967708882595
ENSG00000122026,18,1,-4.395083206842477,-1.6613575361142192,RPL21,FALSE,FALSE,20.782611587208088,1.338109947500539,105153,0.09595834837631267,2187453,6.339938929005793
ENSG00000133112,18,1,-4.157296436975534,-1.5179317734608684,TPT1,FALSE,FALSE,17.53986546829574,1.268106578428285,105107,0.13966215060710052,1846141,6.266265102672903
ENSG00000188243,18,1,-4.464335459421212,-1.835163667000297,COMMD6,FALSE,FALSE,1.8569840576130123,0.45590781696306687,83270,20.88661713569081,195455,5.29104900670429
ENSG00000213741,18,1,-4.421690720270211,-1.8405481717953716,RPS29,FALSE,FALSE,14.996551199954396,1.20402636038861,104911,0.3258783514165753,1578447,6.198230279174043
ENSG00000174444,18,1,-3.9754250227909633,-1.407375707424644,RPL4,FALSE,FALSE,4.034459497976324,0.7019528513252613,96392,8.419632508028197,424643,5.62802499210782
ENSG00000137818,18,1,-4.446749228189523,-1.791916563309196,RPLP1,FALSE,FALSE,30.614912497387273,1.4998919841263223,105227,0.02565223174416653,3222342,6.508171766709792
ENSG00000184779,18,1,-4.3594446360569545,-1.756926729477409,RPS17,FALSE,FALSE,0.08305622589165257,0.034651003218708266,8213,92.19697113648887,8742,3.941660478388392
ENSG00000182774,18,1,-4.40320541257673,-1.7799148700604472,RPS17L,FALSE,FALSE,0.06398806696182568,0.02693675720555852,6417,93.90331958880422,6735,3.8284020784915933
ENSG00000140988,18,1,-4.162419575403268,-1.5262813709149394,RPS2,FALSE,FALSE,18.514232238204723,1.2903514692083362,104975,0.2650730613563357,1948697,6.289744539427498
ENSG00000134419,18,1,-4.418834942529733,-1.8026713869938884,RPS15A,FALSE,FALSE,22.41447355919965,1.3694843977403566,105206,0.045603967545171376,2359213,6.3727673367329185
ENSG00000167526,18,1,-4.419168013284738,-1.690441086090568,RPL13,FALSE,FALSE,26.334771125087883,1.4367154418812247,105211,0.04085355425922366,2771840,6.442768314394636
ENSG00000161970,18,1,-4.416714447687204,-1.753373398579124,RPL26,FALSE,FALSE,17.374342067759894,1.2642117972007505,105108,0.13871206794990876,1828719,6.262147214626832
ENSG00000198242,18,1,-4.357071417520578,-1.6538311980137859,RPL23A,FALSE,FALSE,13.877686358713207,1.1725353989673415,104815,0.41708628650692914,1460682,6.164555974805944
ENSG00000125691,18,1,-4.3528785883884975,-1.677358104980949,RPL23,FALSE,FALSE,7.474100746764969,0.9280936229295453,103487,1.6787960552568038,786679,5.895798109111486
ENSG00000108298,18,1,-4.355117100427682,-1.6548080585370097,RPL19,FALSE,FALSE,15.310163984266632,1.2124583275089515,105070,0.1748152089231736,1611456,6.207218721320971
ENSG00000131469,18,1,-4.432022112558419,-1.7340285323033366,RPL27,FALSE,FALSE,9.349031865772321,1.01489972418727,104625,0.5976019913732533,984023,5.993005690850505
ENSG00000172809,18,1,-4.419423121164376,-1.828697159088615,RPL38,FALSE,FALSE,8.834771125087883,0.9927642574665423,104266,0.9386816653048857,929895,5.968434379573557
ENSG00000265681,18,1,-4.404070156763131,-1.726337506569389,RPL17,FALSE,FALSE,1.0876166226461703,0.31965074626675544,63973,39.220362171508924,114476,5.058718239719948
ENSG00000171858,18,1,-4.422647017190988,-1.832431151665214,RPS21,FALSE,FALSE,6.879234993444429,0.896484053244133,102467,2.6478803655918037,724067,5.85977935437117
ENSG00000115268,18,1,-4.434458273599679,-1.7558168313870464,RPS15,FALSE,FALSE,15.502004674406674,1.2175367057986943,105157,0.09215801774754562,1631648,6.212626739124877
ENSG00000130255,18,1,-4.413379448602731,-1.826016380585197,RPL36,FALSE,FALSE,10.224932069090011,1.0501837214251488,104662,0.5624489330571802,1076215,6.031899444372859
ENSG00000233927,18,1,-4.438495653818185,-1.823172642982963,RPS28,FALSE,FALSE,14.483288046060007,1.1898631933382002,105036,0.20711801926767137,1524424,6.183106062425647
ENSG00000105640,18,1,-4.394943970392282,-1.677943243778709,RPL18A,FALSE,FALSE,15.710329298648983,1.2229850083121236,105110,0.13681190263552523,1653575,6.218424160315407
ENSG00000221983,18,1,-4.467661875436837,-1.7952408931622539,UBA52,FALSE,FALSE,9.05824006688582,1.0025219970116501,104859,0.3752826495905137,953416,5.979282891392544
