id,module,supermodule,dim_1,dim_2,gene_short_name,is_feature_control,is_feature_control_MITO,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
ENSG00000107242,19,6,0.7728479922313145,-4.520744159019951,PIP5K1B,FALSE,FALSE,0.011885534041461606,0.005131387260898899,1184,98.87510213388565,1251,3.097604328874411
ENSG00000235641,19,6,0.6980250895518711,-4.570833995140556,LINC00484,FALSE,FALSE,0.0015391339046497046,6.679234816156027e-4,155,99.85273718813536,162,2.2121876044039577
ENSG00000267957,19,6,0.6725778401393345,-4.46848232964373,RP11-178G16.4,FALSE,FALSE,0.0058810116480133776,0.0025466099038020922,614,99.41664924848462,619,2.792391689498254
ENSG00000179988,19,6,0.7321487486857823,-4.515235020912651,PSTK,FALSE,FALSE,0.011695517510023372,0.005049825782298031,1202,98.85800064605621,1231,3.090610707828407
ENSG00000165895,19,6,0.7444636643428257,-4.53940255860186,ARHGAP42,FALSE,FALSE,6.555570334619112e-4,2.8461152285198175e-4,67,99.93634446196819,69,1.845098040014257
ENSG00000166881,19,6,0.6169498980540684,-4.237727477348808,TMEM194A,FALSE,FALSE,0.007999695973549699,0.0034604011203898193,828,99.21333155984571,842,2.9258275746247424
ENSG00000242715,19,6,0.7045551360148838,-4.578286721504692,CCDC169,FALSE,FALSE,0.0013206148934957341,5.731573841205715e-4,136,99.870788758622,139,2.146128035678238
ENSG00000136114,19,6,0.6573370516795567,-4.5494890950093305,THSD1,FALSE,FALSE,0.002603226480703821,0.001129097883768451,268,99.74537784787276,274,2.439332693830263
ENSG00000151322,19,6,0.6971190989512852,-4.581716134346489,NPAS3,FALSE,FALSE,1.4251239857867635e-4,6.188793851101092e-5,13,99.98764892545651,15,1.2041199826559248
ENSG00000081177,19,6,0.7253907740611485,-4.5126026413807905,EXD2,FALSE,FALSE,0.007638664563817052,0.003304823657897384,796,99.24373420487582,804,2.9057958803678687
ENSG00000186417,19,6,0.6901827872294835,-4.581988169945244,GLDN,FALSE,FALSE,2.850247971573527e-4,1.237670591083283e-4,29,99.97244760294146,30,1.4913616938342726
ENSG00000261731,19,6,0.6999577105540684,-4.574897601402763,CTD-2358C21.4,FALSE,FALSE,9.500826571911757e-6,4.126136952878857e-6,1,99.9990499173428,1,0.3010299956639812
ENSG00000261390,19,6,0.7084386170405796,-4.570344521797661,RP11-345M22.2,FALSE,FALSE,4.27537195736029e-4,1.8563736430457392e-4,42,99.96009652839797,45,1.662757831681574
ENSG00000270124,19,6,0.7197346508998326,-4.597435309685234,RP11-118F19.1,FALSE,FALSE,7.600661257529406e-5,3.300799803245981e-5,8,99.99239933874247,8,0.9542425094393249
ENSG00000068137,19,6,0.7260963738459996,-4.546087815559868,PLEKHH3,FALSE,FALSE,0.002118684325536322,9.191595504741878e-4,221,99.79003173276075,223,2.3502480183341627
ENSG00000262001,19,6,0.6916332066554478,-4.567305161751274,DLGAP1-AS2,FALSE,FALSE,0.003971345507059115,0.0017213177235879367,410,99.61046611055163,418,2.622214022966295
ENSG00000161298,19,6,0.6744097292918614,-4.571864440239433,ZNF382,FALSE,FALSE,0.00508294221597279,0.0022019024136047016,526,99.50025652231744,535,2.72916478969277
ENSG00000267254,19,6,0.7055740178126744,-4.549856974876884,CTD-2162K18.5,FALSE,FALSE,0.006061527352879701,0.002624541527803213,628,99.40334809128395,638,2.8055008581584002
ENSG00000245680,19,6,0.7219896138209752,-4.609489276207451,ZNF585B,FALSE,FALSE,0.006128033138883083,0.0026532496539694015,639,99.39289718205484,645,2.8102325179950842
ENSG00000182909,19,6,0.6980590641993931,-4.581393315590385,LENG9,FALSE,FALSE,0.006964105877211317,0.003013990020061326,718,99.31784065213674,733,2.8656960599160706
ENSG00000100271,19,6,0.7017870963115147,-4.565987899101738,TTLL1,FALSE,FALSE,0.011419993539437932,0.004931534424099692,1181,98.87795238185723,1202,3.0802656273398448
