id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000067533,27.757248418853965,1.4304847392400848,0.4622499391709821,3.094613147609223,0.001970697511949766,0.16862932523115481,RRP15
ENSG00000087269,25.637906409901152,0.7218561444380052,0.3874040664911549,1.86331586804468,0.062417838915428826,0.6009995145975368,NOP14
ENSG00000101361,104.47873245551345,0.6187645509397639,0.3408756288725369,1.8152208563174739,0.06948997580530586,0.6113858704231201,NOP56
ENSG00000109534,41.584897481561725,0.5951334048999174,0.35705694359782847,1.6667744895342145,0.0955592546523327,0.6494053282891302,GAR1
ENSG00000103319,5.277163950050461,0.8036744168473621,0.70814429316715,1.1349020596536294,0.2564163568634318,0.8068171930690944,EEF2K
ENSG00000114767,10.588555980193474,0.585315095643864,0.5823166428025719,1.0051491793654757,0.3148250221345442,0.8371107405399194,RRP9
ENSG00000088205,210.34947813670087,0.23482772757263612,0.2454322751308138,0.956792367456458,0.338672065447316,0.8463076455368289,DDX18
ENSG00000187840,145.37717218137624,-0.32815983680551175,0.36850259845240435,-0.8905224500008424,0.3731854192603689,0.8585430128980326,EIF4EBP1
ENSG00000052749,26.375808929214106,-0.4209627518055552,0.6614805166219201,-0.6363947859800129,0.5245191384562626,0.9034946607963487,RRP12
ENSG00000063046,269.26169669190693,0.19484609466349634,0.3702641591269786,0.526235364294808,0.5987246856762967,0.9200557379113531,EIF4B
ENSG00000241945,17.116140667816182,-0.17207160682385592,0.6603468192295107,-0.2605776265033399,0.7944182452055782,0.9716715586330086,PWP2
ENSG00000100227,32.325550295427625,0.04039943800055752,0.3513398243283483,0.11498678829759362,0.9084555939905659,0.9849747923104556,POLDIP3
