id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000067533,40.05135622768588,1.2727796356022998,0.43567510704730306,2.9213962767537893,0.003484662855004804,0.14997803708076968,RRP15
ENSG00000109534,52.42307344427103,0.826627763339748,0.3200418804459209,2.582873723238942,0.00979811781793842,0.22221210839939012,GAR1
ENSG00000052749,41.98604702331924,-1.605385518461209,0.7480246762519759,-2.146166522881428,0.03185969543437815,0.3390903803576708,RRP12
ENSG00000101361,104.84227535368453,0.6737265950816863,0.32329088611514245,2.083964083174722,0.03716343443380267,0.35273303984712456,NOP56
ENSG00000187840,168.47414763903666,-0.510343398030219,0.3043004598615832,-1.6771036043204084,0.09352222411961991,0.46513243299344187,EIF4EBP1
ENSG00000114767,12.918023368956776,0.28645568228012797,0.39676043676818995,0.7219865080637858,0.4703027726123346,0.7945549637875973,RRP9
ENSG00000088205,241.012257404917,0.19957655768106164,0.2937528738527428,0.6794029112413335,0.49688260577927257,0.812291486932395,DDX18
ENSG00000087269,40.058759821939184,0.21735360167842918,0.3505674866484989,0.620005020306865,0.5352544817341137,0.830730439107626,NOP14
ENSG00000241945,11.147352749260055,0.3057837414411973,0.5397524831869153,0.5665258631803366,0.5710363564814831,0.849923257091164,PWP2
ENSG00000063046,302.1676012915393,0.14286865073220356,0.34445035190355844,0.41477284009918763,0.6783082038000012,0.9021057499760292,EIF4B
ENSG00000103319,9.287241476954497,0.17028893524606203,0.648482783855672,0.26259592310774743,0.7928620427044788,0.9361961106475678,EEF2K
ENSG00000100227,30.562935631519487,-0.06885122565400464,0.35998165951850175,-0.19126314864512128,0.8483194311981123,0.9579857794637147,POLDIP3
